,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
APRT,5.503879460940152,6.753729017611123,6.306330223048401,6.032114875074047,5.903901867066353,5.655877928451032,6.006105424871827,5.844620669901435
APTX,9.368970786889669,9.784774064773893,9.41210415084685,9.688758950832671,9.467121191715021,8.938435319944292,9.638185041808015,9.633678379347197
AQP1,6.84774301070724,6.922623872286159,6.657436963270834,6.7116168220268815,6.940973228630068,7.180130999723452,6.908800863920403,6.727793461671871
AQP11,7.4748510570316515,8.09835935169815,7.729317609145417,7.829309827751704,7.475738806171496,7.262514399141544,7.908360475027305,7.0517015504338625
AQP4,7.13107157887112,7.242825584229652,7.43378708387763,6.921671168406061,6.715778046747259,5.327937043855849,6.5137541608813505,7.105561371622651
AQR,9.363408669517554,9.611933589176981,9.648856865713551,9.608174531571573,9.514560566926479,9.482655203620382,9.544272516855623,9.573304838260983
AR,7.031768561087971,7.077365507637627,7.26545100323952,7.0383236562063285,6.349501861849691,6.4132740969943915,6.164968558903936,6.1290035907934675
ARAF,6.403149841944531,6.876313390719877,6.544966698364705,6.554384594693835,6.518831980740006,6.6904063554988875,6.426129676427626,6.610691118848108
ARAP1,8.129443495498354,7.957390691005863,7.8612559619479665,7.5811406597482165,8.115019889891638,8.217040748515958,7.709582341214209,7.786572706597313
ARAP2,10.873060252770257,10.759327188685377,10.993654336352568,11.042475425674722,11.012481748680322,11.038468833182746,10.95139551324983,11.150972310775536
ARAP3,6.332175958319645,8.78235396266306,6.939020152139727,8.23216883025864,6.452793054609278,6.931484088551668,6.622743302832715,7.33145010536676
ARCN1,7.88924800946048,8.224679528404058,8.151886800080108,8.125533619296354,7.859561488567012,8.00988939096835,7.994287021667942,7.852190425900651
AREL1,8.38366833957345,8.81415187981845,8.636160370770483,8.76948898945853,8.489695785511204,8.219804726941986,8.728514871042849,8.360648604500946
ARF1,9.104411042494347,9.402201607010484,9.392908279602002,9.289305562628565,9.036621512021041,9.32538956066393,9.153666648814257,9.327639041141701
ARF3,8.909311740806034,9.359004672765872,9.329359269732517,9.206833391792825,9.103123376559177,9.323560566581248,9.000110646363986,9.161060253906278
ARF4,7.92149697474195,8.596119878873067,8.450722198941124,8.413794101114691,8.066507716989955,8.028108668698115,8.44893588687752,8.06414844538697
ARF5,6.313081129973724,7.786780914213487,7.41458838167329,6.948847525440302,6.162789147569395,6.272749366070303,6.632286039981515,6.189044877841476
ARF6,6.432090053930427,6.4917146483794035,6.803433932310516,6.592046339001747,6.388928283206821,7.044922642875991,6.290775696059292,6.279521408885467
ARFGAP1,7.828536080793497,8.625166203584273,8.225289829384037,8.101613037491752,8.322603187957865,8.294760585669652,8.001744451778187,7.986363339467157
ARFGAP2,8.034127955960999,8.335779170168706,8.241960627856912,8.138500156757523,8.019537228000665,8.257719077716715,7.982995553312027,8.074150955231426
ARFGAP3,8.824009784686936,8.963097525231753,8.74108152288306,8.888404996836888,8.767117452187627,8.652589118309097,8.717317155442052,8.922534062311628
ARFGEF1,10.330616937242809,10.292791948617193,10.35460014854004,10.388671141674886,10.311258658309729,10.391313988489859,10.392011663106304,10.371465518935294
ARFGEF2,10.257622893874059,10.436193563335877,10.47304206096064,10.528722192324524,10.304347511923112,10.405064645358344,10.392402930679784,10.304339198688098
ARFGEF3,10.896931621061713,11.084534982515263,10.96725944860772,11.041384386953366,10.87891762731509,10.960553118614369,11.019037109002472,11.092226923198638
ARFIP1,9.445252952276801,9.486597618951981,9.522681085865326,9.598414819171746,9.52301224116618,9.23579146840466,9.613104372897086,9.323526128681275
ARFIP2,7.0021005327521415,7.337394204436834,7.1601271984688,7.0059787509853395,7.133339507437182,7.30612262082747,6.96796416729176,7.078994027250361
ARFRP1,7.448361171446954,7.973043506545003,7.559027397739494,7.627296607807326,7.7374410650850045,7.793276747238253,7.46187231244347,7.451739549192185
ARG2,7.8865870724419675,7.958906461121633,7.691977757473507,7.619389610774946,7.942744982480031,7.859532216466768,7.8316735169164735,6.9915152357717965
ARGLU1,10.375102479520034,10.62211998506008,10.520586542196675,10.56882057981218,10.664284251156536,10.358690903050217,10.586742609203645,10.490195742519278
ARHGAP1,8.617674465623965,8.68290226057992,8.397462066019548,8.491660200020254,8.444443558316086,8.590922941985005,8.34712947587817,8.255683052464189
ARHGAP10,9.527379065550788,9.446966974177036,9.221669508609695,9.092266784412404,8.842237906981937,9.05200937460843,9.483351951184,8.850909621035367
ARHGAP12,9.211230959354763,9.335730506074716,9.422910015914656,9.444303149398731,9.35733867516324,9.38927131177303,9.215465259836053,8.911106899244295
ARHGAP15,7.620554130896825,7.649291569363133,7.356698740996538,7.9085715987955405,7.92919030223948,7.496102956968208,7.719483895231958,8.298116551149288
ARHGAP17,9.29760404761728,9.4892895601589,9.406483704306334,9.499824695169695,9.307506447695062,9.402215400912857,9.432922122884943,9.24678778661038
ARHGAP18,8.715161867759297,8.807950432839183,8.702915826735746,8.561276032610856,8.979460623750645,8.864751309535125,8.851077788096825,9.475850788899603
ARHGAP19,7.748722623470194,7.595869888855736,7.5183302579508595,7.3836607286157845,7.701373802235575,7.644956563967729,7.5727690372564105,7.472136694874943
ARHGAP20,9.707217936384867,9.791388181984495,9.890160630153785,9.871773599220157,9.800725253834775,9.766720471175587,9.750360619375138,9.804845068823981
ARHGAP21,10.930243758475608,11.113894445467798,11.00422030904252,11.06829419443212,11.081344018058209,11.29719846763299,10.855356466917112,11.189578491490044
ARHGAP22,9.477072178777671,9.620768561649411,9.38894506980846,9.51886801621798,9.5233092344445,9.244744992096866,9.316369266457997,9.023753913376515
ARHGAP23,8.475242546753663,8.471226944642085,8.056909432600037,8.30043116033662,8.324246174748211,8.55327765080046,8.062283815147847,8.353983477640401
ARHGAP24,8.933139876650788,8.030497995470137,7.915848455306903,7.951933740239595,8.380423889823252,9.680611398141695,7.889421306120768,8.87104843238798
ARHGAP25,7.0181035007334325,7.8582856894209066,7.7592531524401345,7.763210565024883,7.9988412999936065,7.532979147272251,6.956408220702888,7.511723746829623
ARHGAP26,11.884398472393157,11.849140491821938,12.038306558867701,11.98643463960474,11.938905371495622,11.782701511235608,12.154997119366971,11.637098008312465
ARHGAP27,7.068663807737473,7.084653352306101,6.402611619231359,6.21638728825402,7.059376007013348,7.2682492823984335,6.809259840676869,7.33145010536676
ARHGAP28,8.63798898682501,8.39625521265461,8.666784715096998,8.441028431312176,8.563948069973785,7.985766722395152,8.841338594055365,8.195823717898833
ARHGAP29,8.01204555656619,9.16017725620438,8.68915280088022,8.892588809591784,8.135054707938405,8.826971853761814,8.455564853677462,8.340518453217811
ARHGAP32,11.784707789442452,11.701868214452261,11.833905740265985,11.84561482756969,11.866639125826055,12.042766292431757,11.88591428715766,11.774520684717826
ARHGAP33,7.68939842148797,8.181010206971171,7.663895597391517,7.767990748013662,8.114210087607734,7.87367797134604,7.808058105823767,7.358957006011804
ARHGAP35,10.56327683154043,10.379736889290076,10.231722200268889,10.425863225192971,10.426323394650584,10.56341441818793,10.332853296708976,10.371687833006932
ARHGAP39,9.310410461056543,9.217891600528581,9.19871989050327,9.29670530314356,9.29203438443552,9.18369301953902,9.329896174851196,9.057822572972249
ARHGAP44,11.001784684330154,10.874871235909769,10.897994665440713,10.882893157688775,10.915150625514936,11.139005660051696,10.871150019236216,10.868262263228916
ARHGAP5,10.09100110506478,9.80084399081509,9.999269879330381,9.955554691983428,9.944203655173562,10.119893212072848,9.884490583697414,9.823285813827047
ARHGAP6,8.820699876727815,8.662277324927157,7.949352770996808,8.290766933292469,8.777604700022827,8.782376350927194,8.68988236781937,9.464901619577638
ARHGAP8,5.9807525261655865,6.9200590095319425,6.044897963528192,6.916340511542909,5.839052736524601,6.493966193820443,5.890336427896719,6.0056762714798255
ARHGAP9,5.2287021134718845,7.271544686816422,6.331987379732651,6.824815138619795,5.7988445028641005,5.297627951085765,7.019863008605721,5.223655939065144
ARHGDIA,7.8883618169533065,8.183433185422931,8.001047186954022,7.787699701072212,7.847470325048633,8.39320924804658,7.5082647999612915,8.319109524254392
ARHGDIG,7.915043524517621,8.38087985866108,8.261632773619926,7.798818697718786,8.044601871366218,8.596241117867741,7.684135694254455,8.454124121878433
ARHGEF1,7.846723944464393,8.378692393651118,7.799193191381981,8.014615708458075,8.045036042595846,7.640040074119641,7.905910395633203,7.863175297202954
ARHGEF10,8.776278619505288,8.321968974730302,8.669415723594776,8.432210350976295,8.330138675988138,8.326021201288022,8.514551622161829,8.47285432426726
ARHGEF10L,8.80522526144241,8.93198995509731,8.681304654058,8.903172307932408,8.578821135159902,8.797050413604456,8.760853263907283,8.63930511256159
ARHGEF11,10.324584866978856,10.244832523683566,10.353238492457596,10.3053623824372,10.252962935517761,10.046956185189691,10.368198678610957,10.08153090488756
ARHGEF12,11.130992006632338,11.084268923008544,11.151866582843397,11.137442480855487,11.059793293475527,11.229807742502121,11.137532063837428,11.019865498212377
ARHGEF17,8.860049129352818,9.042122566690878,8.88175725761268,8.74309661472623,8.736936909417619,8.97203647325863,8.765017838793831,8.774305806607511
