,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
ABITRAM,3.767710433757026,4.2703839112036075,3.414802662183795,3.4288299376817415,3.75682216660317,0.0,3.5808837886383955,3.33849569288203
ABL1,6.200309715682245,6.3629428263500465,6.280128328239001,6.285922553385906,6.234827056855133,6.474560935671765,6.2365010472887965,5.905130122227122
ABL2,5.888608958208345,6.071322334947075,6.037413683116206,6.194713000087666,6.048793086144308,6.076408911089416,6.152666843339826,5.949118242591137
ABLIM1,6.5674100540575795,5.782686051080757,5.598509613683834,6.3149191474125,6.5572615593581,6.797361920510119,6.347926545138439,6.252479156541901
ABLIM2,4.3208067303090365,4.388353013056708,4.491249164826354,4.381897312080783,4.700573756132482,4.352467413075279,4.486680939787932,4.64326770294882
ABLIM3,5.780058865298659,5.68111018329484,6.041536074058408,6.158244064169274,5.824476410766737,5.729058596207304,6.001661006811389,5.633221449078284
ABR,6.10603874904938,6.254981439638687,6.206164434951532,6.093020993467387,5.913078536964718,6.797361920510119,5.830361667286587,5.831028314398614
ABRAXAS1,3.2484256912878147,3.93948667193348,3.4428502461511203,3.664383258370885,2.7683870429557573,2.2532766151707015,3.712892616310369,4.0650051219764824
ABRAXAS2,4.219957998224357,4.254608970523824,4.378489589673697,4.329336246117624,4.420418012641663,4.456539598652263,4.600387867392621,4.233262249231809
ABTB1,3.693546936469247,3.2867595027605265,3.6870341070984938,3.264218829443137,3.3278825231197975,3.2792791872746943,3.6117617619534257,3.5263690173335647
ABTB2,6.501514969722599,5.826553770255462,6.263792260531399,5.888439527154832,6.355963892408689,6.05665221090798,6.175172275944451,5.897162593669538
ACAA1,3.5562314887945283,4.530724739036497,3.828238038604512,4.025355335831771,4.365022297762743,4.550794454251385,3.9556936705559957,4.274630174935957
ACACA,7.019147596900504,6.94716772788564,6.889531841644645,6.922637118053741,6.954445414002323,7.12669454419759,6.774590049479107,6.96960589457238
ACACB,6.058967881739288,5.568037903482887,6.135694439201313,6.2815543469021815,6.180706121060903,5.092882432777784,6.374185589624594,6.019960687750191
ACAD10,5.154546003424658,4.948606479531864,4.85327243741373,5.163512252772412,4.658999055174662,4.456539598652263,5.059493263234811,4.766196664943935
ACAD11,5.544068947216733,5.944742809279843,5.755331195434173,5.7344804602644395,5.510978503832056,5.929138183274991,5.678901539266494,5.738571447031876
ACAD8,3.6675509926604595,4.081445091023567,3.935185013159006,3.7641681700576104,3.7911077187703777,4.104824808363076,3.9002939449354304,3.99604829594391
ACAD9,4.703308034538632,4.924488196834956,4.949713443127272,4.91383122369931,4.658999055174662,4.104824808363076,4.831670978950429,4.42485527713734
ACADL,3.5852445052013002,4.238581187185377,3.619828649825142,3.7641681700576104,4.081569393648169,0.0,3.933900674581252,3.634493901140327
ACADM,5.189643542321426,5.464525051226014,5.381080835837327,5.432005368148804,5.608662082234133,5.092882432777784,5.4459832213022485,5.354789803428342
ACADSB,4.905728406234316,5.068247396527882,5.144061209291801,5.1329193771467105,4.815835374698688,4.716222785392043,4.977595043164433,5.227808927832022
ACADVL,4.173416115159564,4.916317749154138,4.627012505006063,4.396420937461985,4.615620638463367,3.953419175445536,4.505516698088485,4.80667809366621
ACAN,5.882877786017505,4.737097373623233,5.454006136754648,3.915000938590216,4.630290183663318,6.748627590644636,4.480322678740552,5.00730508437344
ACAP2,6.4968599713737385,6.462126080970923,6.674101025588003,6.550536778926895,6.5572615593581,6.318475814845152,6.537648196336641,6.612682084269206
ACAP3,5.871315951297937,6.506585978573685,6.083825159844979,6.21947231139698,5.917108043820681,6.287280497927233,5.976263756466164,6.010482624205363
ACAT1,5.080424157786986,4.746863744334945,5.097578689166864,5.053942999906041,4.885900485768362,4.922182818988446,4.996805993189344,4.8531871832914435
ACAT2,4.264429726291836,5.039652165182134,4.287679048917372,4.105631830033077,3.6845093398969757,6.3029997949288346,4.09623853267669,4.364978871860107
ACBD3,5.034505331536187,5.338345391622422,4.91858853871204,5.170185415265101,5.070719472910331,4.85812972771352,5.174183244133198,4.912014571945206
