,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
SLCO4C1,5.5208284266489445,6.532177611102459,6.18942414872651,6.391360614873931,6.534123405694837,6.641485407808209,6.581986980330775,5.8103153300121395
SLCO5A1,7.937346533506132,7.804885980733838,7.733748140248825,7.978550974484711,7.7544975757724135,7.311485707107102,7.974898161265766,8.331801177892746
SLF1,8.001321854540429,8.51669070900678,8.154112232329155,8.193249317186092,8.127888450880885,8.134073400571934,8.187768597364958,8.067331380315519
SLF2,8.15553006709053,8.485463390989725,8.166582323351696,8.337233674058645,8.309673479714416,8.028388518448864,8.281254646495828,8.146556856895952
SLFN5,5.769290642868341,5.932384104338014,6.062683518721851,6.060884150883978,5.974158479913057,5.720791626512866,6.0292109398399,6.097248000471962
SLIRP,7.022769812838021,7.597553658609199,6.944057740171705,6.9625318011873345,6.985056401348753,6.704551996757427,7.173035635729952,6.6973039179013565
SLIT1,8.669271759126817,8.84819174448023,9.044526104024516,8.892265187180943,8.954510594373703,8.810880137301437,8.896909861626174,8.704005903576451
SLIT2,10.861919765364316,10.467416486395294,10.909716531039008,10.745772938751356,10.960651919221258,11.121407782726433,10.85567965318988,10.502533245744775
SLIT3,8.106279907205474,7.603074597297871,7.435714662197129,7.504775664481844,7.8766583592873065,7.889904427868546,7.524010708518921,8.134584156580859
SLITRK1,6.86581944837766,6.934681417515435,6.890464805109608,6.6788463158699996,6.868533999655767,6.943425764177556,6.77844990569734,6.761131311936782
SLITRK2,6.604915192481453,7.132014503547545,7.348920668296085,7.274578823980527,6.985056401348753,7.070062587240674,7.127445279733641,6.970632753264802
SLITRK3,7.313658948239269,7.585988765886226,7.413594423756266,7.383325429659726,7.363577880099151,7.300046010001774,7.234442699209933,7.4933553136778555
SLITRK4,7.903755577196711,7.9192335410206285,8.201651030259573,7.7556751913477635,7.7985244395465525,7.880750300020141,7.767560670117148,7.938251743133874
SLITRK5,8.62518883469518,8.266960942087879,8.671177795672893,8.426628991138248,8.574116052847664,8.710201180664583,8.52822267628712,8.295552318619864
SLK,7.634729011260682,7.743875751644372,7.72492109650496,7.684711438615041,7.813046621726363,7.7746140419251955,7.5456547369575055,7.855792934101952
SLMAP,9.03703098036337,9.065534504694293,9.104404206303052,9.07194322237566,9.022249240030096,9.107688969905528,9.063765864889413,9.134321708558655
SLTM,8.358043843552753,8.335224137925323,8.423230854013699,8.33340952006097,8.524642867683312,8.25526814889613,8.352963149456576,8.499806654781654
SLU7,6.511229579020292,7.231989548607023,6.99891554122152,6.930326716714206,6.802553317494375,6.924463850501277,6.825195013457308,6.732177830909083
SLX4,6.114652714160406,7.026968842798352,6.217662359540154,6.668099893502789,6.462558906152069,6.117149231989304,6.453331306060737,6.425122135472925
SLX4IP,8.063531226179684,7.871495220510166,8.052221415018483,7.9690356010331,8.243167147376212,7.82204416553817,8.237324655898748,8.141784964416162
SMAD1,8.107607528331842,7.879879180433409,7.991208477791944,7.920437387318323,8.159536572127443,7.903480390610073,7.966711801279021,7.932371478418935
SMAD2,8.32923026179519,8.24914134666518,8.298620966272031,8.425231835831879,8.186912508074414,8.143663851401392,8.42692555933246,8.365826548176482
SMAD3,6.951594933035315,6.616282850538192,6.664797480408387,6.801894445909151,6.949605253485395,7.003786420518693,6.926952961165108,6.834476800602798
SMAD4,7.813593285076057,8.081064805378812,7.9956291615382415,8.077152405420678,7.817043413868763,7.74240048539473,8.01308346147948,7.852604376754453
SMAD5,7.853722386346276,7.817611082663531,7.973026948804436,7.80734528056492,7.843806025044023,7.710205789074588,7.8777534117171335,7.781469863538585
SMAD7,6.637180398147263,6.411482764280803,6.463296991890047,6.595283555806586,6.579137413789435,6.396196210015486,6.562741388034904,6.538277198347846
SMAD9,7.839078996292083,7.605189945414876,7.8562264593255495,7.541248998427485,7.484076754974435,7.973766253013244,7.694057581783564,7.732271848640277
SMAP1,8.738681823287667,8.916866090448075,8.901934601274188,8.964525302200961,8.839425821350565,8.772231178082945,8.889771703900056,8.761609367370516
SMAP2,8.16934544165509,8.19907603648759,8.271654152756058,8.283123207785769,8.215703121391261,8.352794202294165,8.188830888522212,8.277967055247379
SMARCA1,7.92627444873578,8.252686524068018,8.221436549949916,8.267285060117928,8.139513076259162,8.152112160721417,8.120282447568936,7.964293244669233
SMARCA2,10.09375736808199,10.019668196980978,10.215893407707556,10.073731275273607,10.000250171910947,10.09255253661456,10.092393495598495,9.919046665181925
SMARCA4,9.142327224398734,8.806994621840305,8.667504846071896,8.827628705006845,9.095511614671992,8.848440249795008,8.781859767127997,8.979819604547593
SMARCA5,7.881549879324096,8.275212570014101,7.957109784272453,8.084059325751202,7.912099370431239,7.930529175594755,7.917806391347271,8.130964214492703
SMARCAD1,8.450229381535916,8.402937513503739,8.420735002446753,8.38687238265472,8.513970850413603,8.466271743991026,8.481474401892532,8.552718566092704
SMARCAL1,7.832986479949588,8.07632692956952,7.900367376861533,7.950291020798605,7.978064827402987,7.896715447407935,7.956048752690622,7.893283065629677
SMARCB1,7.882381166282297,7.955907895566174,7.676750323745071,7.835474840629393,7.708442718430798,7.666170902166727,7.71576155738969,7.68808557274846
SMARCC1,8.518485631089613,8.713983879264015,8.600581898332814,8.665589262390377,8.635785525350162,8.669043293377012,8.582239687252052,8.7342147440709
SMARCC2,7.4233458051102446,7.496356871362732,7.511525567968257,7.449454517369675,7.558065082705874,7.5084829384667975,7.282883323780908,7.551117906383473
SMARCD1,6.730795594187529,6.821965151440319,6.795522696989642,6.785816756097601,6.847721807262477,6.765279912969497,6.621439502829086,6.6071735999009835
SMARCD2,6.4114748619771005,6.668304253608186,6.379577486239226,6.465984859564629,6.453242211084855,6.441809903142533,6.307039897360597,6.227026816881647
SMARCD3,8.340330010762681,8.04850409499459,8.035972946816933,7.968115871620247,8.24368797938522,8.224771345144529,8.137418091905074,8.121246477889972
SMARCE1,6.938868177790467,7.286922894687775,7.284874060987544,7.384975387079047,7.1687503841006,7.105623805331706,7.290212017890051,7.305181677003823
SMC1A,6.992884378489394,7.032229331059458,6.897543567425137,7.041804861953565,7.223659917492764,7.03747346970226,6.97455282472078,7.194359798238861
SMC2,6.143438016004717,7.0690204200847235,6.760750260648597,5.907122118496365,6.079264599043634,6.716407114137153,6.02552299418848,6.349088994265415
SMC3,7.427283055216972,7.717785805355136,7.486154483103922,7.510608486131118,7.559098135392575,7.540652254282266,7.465353036577877,7.561853533644488
SMC5,8.420111721709192,8.499731504962895,8.387907667390984,8.437966611277835,8.346049742513987,8.524939271532578,8.390454446712301,8.473550501482897
SMC6,7.999106121215699,8.143168459757081,8.040341124883312,8.100959629769884,8.04567565439695,8.014809069573854,8.043990827585894,8.135787897792477
SMCHD1,8.99641033527712,9.279052413502672,9.16410293361766,9.240058738196918,9.151873620594493,9.132717493558795,9.148995516729876,9.188663138374439
SMCO4,6.507950394105317,6.948631185456317,6.773807298469338,6.670797345247351,6.700732494332692,6.435976964505685,6.785386502326423,6.707392609438866
SMCR8,6.114652714160406,6.2482692120729215,6.109328601568219,6.256158898099102,6.12794571631533,6.089960491891563,6.077711131193221,5.733593978951384
