,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
KATNAL2,7.131883275930299,7.17045047549027,7.319683159893231,7.210033736780629,7.466111888226375,6.540452810746127,7.391876570759976,7.191356439344272
KATNBL1,7.078559532056908,7.28408045436329,7.157067740818186,7.3056070223026754,7.335070594059748,6.559118205723652,7.205640397087829,7.127457444342975
KAZN,8.50224098020456,8.738457435163488,8.135673606767485,7.697324081408587,7.585059504675191,8.977371052595961,7.657653794099666,7.386246240647295
KBTBD11,6.461820929674239,6.092501137850295,6.175581047731698,5.646105030598432,6.14185177800629,6.482270528944015,6.087324469882431,6.256871184894349
KBTBD12,6.26286265414586,6.63659475826803,6.367944902560258,6.60451368711088,6.687950415187487,5.790652510687637,6.488678141446723,6.308068612932059
KBTBD2,5.588945591201301,5.641355888988475,5.618589187382455,5.551494931748498,5.573967911468089,5.139542983479503,5.771225395250215,5.5117847784929115
KBTBD3,5.129958281445008,5.230212508601173,5.140293329444867,5.089134174827705,5.258862469184415,4.878935285561112,5.386380944574507,5.108337080253439
KCMF1,6.16711758571284,6.292186410533857,6.32105910881682,6.298474169487587,6.280571484636926,6.259509487480687,6.244873091379688,6.23410075003628
KCNA2,5.222608961354496,5.964688876934616,6.169870505947225,6.818288249665322,6.448509327118513,4.657691205854373,6.26692165350769,6.202910471012858
KCNAB2,4.818070281061735,5.136184600457929,5.090994105257935,4.9390325021315915,4.735552266318419,4.973553852894323,4.689713229866091,4.669857659709605
KCNB1,5.400482240043165,5.414133572035026,5.090994105257935,5.696874423911097,5.676628491598722,5.463336177648566,5.905055706923721,5.24111242104335
KCNB2,4.370693021246189,4.6072062846571535,4.378546439504126,4.787246180241497,5.158769509005133,5.463336177648566,4.112470795071851,5.495849578450831
KCNC1,3.9032932115042693,5.215142416085575,4.428782667603582,4.903190754149864,4.689875111160265,5.139542983479503,5.075683640145807,3.6924153816959016
KCNC2,4.531313778951187,4.976150102600561,5.069713159924202,5.6356343541787375,5.30032284843911,5.663235777934664,4.9461912538183,5.844838795178926
KCNC4,4.956546550410789,4.956678266986025,4.822031246722634,5.245863892394998,5.14700348674428,4.525514373079963,4.927158949647023,4.898449594163293
KCND2,6.839034295474757,6.4541690019623585,6.830672451371216,6.753894307433764,6.700545310707679,7.305586468850614,6.783346778310005,7.259709375439528
KCND3,7.848225186067218,7.168299279404192,7.810086227912921,6.7458345487631926,7.1718077448730675,8.133529999912653,7.645472001711427,7.059194959410836
KCNE4,5.027838689663893,5.295351144583662,5.191093271303683,5.296375328905844,4.914918204329158,6.441512296227116,4.260129352559206,4.9272240186939715
KCNH1,4.961154349860211,5.426501112812204,5.082535994559942,5.520486745545568,5.506072948863331,5.93865091143138,5.144996119729698,5.921165548398628
KCNH3,3.9673982332768736,4.156938363106944,3.7229872081019004,4.377745052951442,4.699178980220069,4.774419424969037,4.112470795071851,4.4212178239932625
KCNH7,5.133833898999107,5.02323281924959,4.984444774147699,5.46379531924242,5.707507537488063,6.067543127279169,4.867787091459767,5.810255401430833
KCNIP1,5.629814333493821,6.560471267530461,6.868400159326558,7.039275310799901,6.997265787058843,5.139542983479503,7.256798146253268,7.378942592938047
KCNIP2,4.796624465244272,4.5644742950031745,4.6609319710630555,4.803504446198369,5.1410681503415,4.973553852894323,4.847186423317168,5.339703730610145
KCNIP3,4.74090710942514,4.6481868381553415,4.387096362105254,5.403695797866095,5.034372574990602,4.193364438949988,4.874560739756597,5.084386984358243
KCNIP4,7.552871159421413,7.513587869908516,7.586696970802206,8.160043983801025,8.401777486294275,8.460571904512218,7.695747685948424,8.716566712577421
KCNJ10,5.880592740102342,6.066917400316947,6.115442174473741,6.888855690060803,6.98698035234293,4.878935285561112,6.481936223157418,6.941519351699308
KCNJ16,4.552290089999273,3.150844911083228,3.4596011106906177,4.217439020456481,5.2535569368217185,0.0,5.486413727135699,5.921165548398628
KCNJ3,6.632020446078153,6.040661911652021,6.4048383601975045,6.479886040347116,6.186780759562435,6.420492801225795,6.385425468090114,6.039816652860951
KCNMA1,8.988654194853398,8.75951217097409,8.967475071820688,9.074869277592587,9.051641848089938,8.935318131687689,9.018750098490294,9.394119037368307
KCNMB2,4.699971398541179,5.792871604419245,5.53843483437418,6.634679233974773,6.157053502485447,5.281862139363742,7.225775765496267,5.810255401430833
KCNMB3,4.854528148873707,4.72542969985743,3.817604233959382,4.377745052951442,4.876885873892075,4.774419424969037,4.622535290323146,4.212732876463443
KCNN2,5.869533203062633,6.458557710136636,5.793653611521441,6.058470566526839,5.455210853632877,4.657691205854373,5.765702525485434,5.24111242104335
KCNN3,8.054284659085692,8.81683242758936,8.665213527958008,8.515170486361367,8.611356788592264,8.503812929493762,8.179997744554752,8.291430701563542
KCNQ2,5.5071680895698725,5.136184600457929,4.89635142806455,4.881052415568835,5.988424037188954,5.213232270326325,4.85410057424227,6.05829199333165
KCNQ3,6.765387137832674,6.388268365793564,8.244607491061732,7.501158768269031,6.819581524243274,7.058213073347311,7.607132195419334,7.231794521773683
KCNQ5,6.234960605332672,6.033988896414285,5.960399342211648,6.4600839276240505,6.706783766895987,7.046923294341491,5.890496989492511,6.887085305725719
KCNT1,4.586301486533998,4.112203882926462,4.260184539221028,3.9536990422175253,4.708397084630502,4.774419424969037,3.9894875789259214,4.15303319241253
KCNT2,5.297595432456478,4.134821248876319,4.316558217651563,4.60822536107693,4.612153241816865,5.903653715150652,4.021680152586217,4.838290997318557
KCTD1,7.162360468056265,7.091098368461821,7.134952024937141,7.101115349315706,7.363204919375911,7.000444710316349,7.1049442532925395,7.286866105080248
KCTD13,6.332895294384939,6.144786044981808,5.867990857274345,6.158988055389148,6.590862056931648,5.7075366044865925,6.052600992638217,6.3361888900642125
KCTD15,5.93412689654794,6.5139244812038966,5.846461957015581,6.123006636817574,6.3887884019399905,5.139542983479503,5.873239518569161,5.527470025775641
KCTD16,6.156045171714036,6.5973532060809905,6.635321207578283,6.712929772025624,6.521468351505203,6.234240708641029,6.556224748578669,6.553415043810875
KCTD18,4.509888017636537,5.259688019900486,4.805360566863095,4.9390325021315915,4.708397084630502,3.692552122106949,5.024719071427654,4.3730284585895145
KCTD2,4.237782200880674,4.9467982962739185,4.460924058355676,4.437630952891231,4.929735162447256,4.525514373079963,4.3665731312281935,4.322398785260326
KCTD20,5.986590290324832,6.200158962366574,5.824459346040735,6.179564190807045,5.946749488932094,6.462099052405511,6.162703315731047,6.128958143101667
KCTD21,4.458033658029991,4.519834452827228,4.22075535274627,4.449189495797726,4.373695818549153,4.193364438949988,4.399677230094918,4.322398785260326
