,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
NEK1,5.646862830989484,5.541268047820356,5.475891657087739,5.627294837566274,5.583020056770313,5.253730420290457,5.6965971602615015,5.511990552691673
NEK10,5.4607382520439876,4.292856424268028,4.8342649194429015,4.756145191395998,5.744737286874605,4.197069617708965,5.300273664393012,5.287806671372384
NEK11,4.436781739031656,4.482358482796966,4.689799786823547,4.860645467963783,4.586193535732825,3.347638469048283,5.259287755340152,4.03997073121122
NEK3,4.528514343420625,4.641606707697844,4.532318067185511,4.9199155883320635,4.403339221786603,4.170088322504191,4.220389220356253,4.68757363555272
NEK4,4.470517553709449,4.641606707697844,4.358930004954963,4.685950036423194,4.546866293853086,4.298255417772991,4.421970994642094,4.263167054591606
NEK6,5.667117734115947,5.856171857135843,5.851489337126635,5.288713783875215,5.435011997312316,4.754039307764772,5.69057519329935,5.077384403704313
NEK7,6.448744087993821,5.687831587140214,5.919073503957875,6.34838895598169,6.223090737972415,6.58119821404306,6.232187672342635,6.434853741096379
NEK9,5.334827030674706,4.9302235982257185,5.281051858411171,5.419121893595516,5.042642886308817,4.9412676902955175,5.226206329940022,4.977624192498601
NELFA,4.350845598502636,4.654901157191916,4.274308085854821,4.570453591489075,4.75167845474348,4.069472033146797,4.366780558830589,4.291343794949308
NELFB,4.006036557976122,3.8459576817231778,3.861055989800849,3.897653797842519,3.964869081301079,3.4922738877192314,3.8606225928654156,3.7522006991266945
NELFCD,3.4754837727162626,4.365987788690388,4.25948112076177,4.23404164057667,4.011614391021077,3.2496166194020017,4.453679957157,3.7522006991266945
NELL1,3.4754837727162626,3.8459576817231778,3.925669707876286,4.303020445723304,4.306164184152767,3.4369039674182322,4.048830576581576,3.597991375245703
NELL2,4.5471224743119905,4.75533613633424,5.059179268356592,5.278714439138062,5.058799262055639,4.723060276656841,4.837698440173297,4.905120922305426
NEMF,6.035320852238979,6.060288871566634,6.061815924818493,6.078938499019122,5.98723064852054,6.12032670062808,6.015226842319344,5.991196287470162
NEMP1,3.951807742890878,3.6854627151076125,3.3858672312467655,4.31626308128379,4.011614391021077,3.957587803070561,4.233441100460667,4.503353243856911
NEO1,4.640909402579944,4.543241120101944,4.587613804953112,4.94126646772454,4.371985168541499,4.5611841919322345,4.83058696542592,4.970605892261799
NEPRO,3.9178003052450934,4.234269337691293,4.149038816082569,4.3293326389587765,3.7815556270903086,3.5945866040108987,4.378065016569138,4.03997073121122
NETO1,3.2098363823944,3.7848148226525513,3.861055989800849,4.5072845193071736,3.890379726565195,3.408025199661051,3.9155629511723262,3.9064016425486066
NETO2,4.180010671305424,4.4979301567358485,4.825822197823476,3.897653797842519,4.729649393190218,4.9412676902955175,4.400258953116912,4.305139928284316
NEU3,4.240257153505186,4.034583528945656,3.838555788205726,4.112708008185141,3.752392947319891,3.7517547781136593,4.09455742498385,3.6780656609139806
NEXMIF,4.180010671305424,5.4075192743326035,4.808719859178844,5.263525409801822,4.86485986620635,4.691090779769248,4.378065016569138,4.4214219494799
NF1,7.125363913629808,7.05614682473299,7.233337106857806,7.111434531009801,7.093638632496253,6.989468782835338,7.095305794606501,7.215296741465744
NF2,4.716325597234175,4.988651162280689,4.982457706269201,4.996069156360498,4.957697034401802,4.0070784203654215,4.9258203228706225,4.469058379223735
NFAM1,4.565390658805296,4.434133494635015,4.485768769727358,3.955905986988564,4.217284465140364,5.276601113741748,4.332142423320334,4.818782822901762
NFASC,3.8825955237370517,4.365987788690388,3.838555788205726,4.852983462569846,4.463243795517996,4.170088322504191,3.5546921662442843,4.108981193696331
NFAT5,6.6272770169033,6.229721930766752,6.394094501133338,6.343203251372917,6.656677446159617,6.494089795141283,6.468902514954561,6.636268853866807
